date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric8,metric9
1/22/2015,W1F1BFZT,0,158677640,0,0,0,10,29,0,0,0
1/22/2015,W1F1BG0P,0,54926032,96,0,0,9,27,0,0,0
1/22/2015,W1F1BG4H,0,128257928,24,0,0,11,36,0,0,0
1/22/2015,W1F1BGAB,0,45003576,0,0,0,8,26,0,0,1
1/22/2015,W1F1BQTN,0,176187904,0,0,0,9,219550,0,0,0
1/22/2015,W1F1BRM3,0,25596704,0,0,0,9,237621,0,0,0
1/22/2015,W1F1BS0H,0,138473248,0,0,0,14,283535,0,0,0
1/22/2015,W1F1BS9T,0,19050656,0,0,0,12,249527,0,0,0
1/22/2015,W1F1BTB2,0,74372000,0,0,0,16,338267,0,0,0
1/22/2015,W1F1BW8W,0,1462216,0,0,0,12,248885,0,0,0
1/22/2015,W1F1BZTM,0,976368,0,0,0,13,43,0,0,5
1/22/2015,W1F1C0R9,0,194820384,0,1,0,11,222058,0,0,2
1/22/2015,W1F1C51R,0,213606016,0,0,0,10,429835,0,0,0
1/22/2015,W1F1C9HM,0,141133544,0,0,0,7,26,0,0,0
1/22/2015,W1F1C9TE,0,195506376,8,0,8,10,7490,0,0,0
1/22/2015,W1F1C9WG,0,182595472,0,0,0,13,43,0,0,0
1/22/2015,W1F1CA72,0,53068744,0,0,0,8,26,0,0,0
1/22/2015,W1F1CB5E,0,137090000,40,0,0,9,26,0,0,0
1/22/2015,W1F1CCGF,0,78687024,8,0,0,10,29,0,0,0
1/22/2015,W1F1CDDP,0,3001784,608,0,2,8,190301,16,16,0
1/22/2015,W1F1CHY9,0,64718736,0,34,0,20,293212,0,0,205
1/22/2015,W1F1CJ1K,0,131032560,0,0,0,9,218629,0,0,0
1/22/2015,W1F1CJ27,0,235998040,0,0,0,12,244350,0,0,0
1/22/2015,W1F1CJ3G,0,37441872,0,7,0,8,229151,0,0,0
1/22/2015,W1F1CK1V,0,155643744,0,0,0,13,247857,0,0,0
1/22/2015,W1F1CK5G,0,100329256,0,0,0,11,221047,0,0,0
1/22/2015,W1F1CKB5,0,16718944,0,0,0,9,218386,0,0,0
1/22/2015,W1F1CKJZ,0,227197872,0,0,0,9,211769,0,0,0
1/22/2015,W1F1CKKW,0,185859664,0,0,0,16,324651,0,0,1
1/22/2015,W1F1CKXZ,0,183182456,0,0,0,12,236790,0,0,0
1/22/2015,W1F1CL1K,0,3480936,0,0,112,17,341957,0,0,0
1/22/2015,W1F1CL8Q,0,50638496,0,0,0,11,246700,0,0,0
1/22/2015,W1F1CLBY,0,183216272,0,0,0,9,209430,0,0,0
1/22/2015,W1F1CLED,0,110660408,0,0,0,9,424311,0,0,0
1/22/2015,W1F1CLH3,0,115702432,0,0,0,9,220526,0,0,0
1/22/2015,W1F1CLJG,0,159748320,0,0,0,8,248064,0,0,0
1/22/2015,W1F1CLNF,0,113055720,0,0,0,11,253818,0,0,0
1/22/2015,W1F1CM7H,0,222634704,0,0,0,12,41,0,0,0
1/22/2015,W1F1CM93,0,143499784,0,0,0,12,41,0,0,0
1/22/2015,W1F1CMVG,0,214185520,0,0,0,10,28,0,0,0
1/22/2015,W1F1CMVW,0,207384296,0,0,0,13,43,0,0,0
1/22/2015,W1F1CNV3,0,97146696,0,0,0,9,27,0,0,0
1/22/2015,W1F1CZLY,0,94408912,0,0,0,11,219715,0,0,0
1/22/2015,W1F1D8GZ,0,133242392,0,0,0,10,425676,0,0,0
1/22/2015,W1F1D99S,0,127951016,0,0,0,9,211024,0,0,0
1/22/2015,W1F1DA55,0,22079792,0,0,0,13,43,0,0,0
1/22/2015,W1F1DABR,0,104816624,0,0,0,10,28,0,0,0
1/22/2015,W1F1DN0Y,0,127128824,0,0,0,24,244447,0,0,0
1/22/2015,W1F1DN3S,0,153139648,0,0,0,11,221490,0,0,0
1/22/2015,W1F1DNYH,0,204037736,0,0,0,11,218854,0,0,4
1/22/2015,W1F1DPSA,0,197381952,0,0,0,11,36,0,0,0
1/22/2015,W1F1DQJD,0,45178048,0,0,0,4,9,0,0,0
1/22/2015,W1F1DQN8,0,38496920,0,0,0,10,28,0,0,0
1/22/2015,W1F1DQQT,0,77395880,0,18,0,9,27,0,0,4
1/22/2015,W1F1DQR9,0,144843984,0,0,0,8,26,0,0,0
1/22/2015,W1F1DX8D,0,91110888,0,0,0,25,254043,0,0,0
1/22/2015,W1F1FHEK,0,242615296,0,0,0,13,43,0,0,0
1/22/2015,W1F1FZ8B,0,188392112,0,0,0,11,35,0,0,0
1/22/2015,W1F1GLFN,0,66046720,0,0,0,5,241843,0,0,0
1/22/2015,W1F1GMWX,0,180883936,0,0,0,6,24,0,0,0
1/22/2015,W1F1MRP9,0,153298784,0,0,0,6,228814,0,0,0
1/22/2015,W1F1N6V6,0,172345896,0,0,0,6,240349,0,0,0
1/22/2015,W1F1NS0C,0,25622040,0,0,0,6,239212,0,0,0
1/22/2015,W1F1ZVME,0,20743664,0,0,0,37,294694,0,0,0
1/22/2015,Z1F02KDL,0,190606600,0,0,0,7,287979,0,0,18
1/22/2015,Z1F02NBQ,0,210292952,0,0,0,5,239242,0,0,0
1/22/2015,Z1F04CA7,0,165864576,0,0,0,5,205085,0,0,0
1/22/2015,Z1F04GCH,0,37584088,0,0,0,13,309863,0,0,0
1/22/2015,Z1F0AHAT,0,230031376,0,0,6,8,262693,0,0,0
1/22/2015,Z1F0AM4J,0,44441088,0,0,0,4,327489,0,0,0
1/22/2015,Z1F0B4XZ,0,70563736,0,70,0,10,278259,0,0,1165
1/22/2015,Z1F0BA45,0,238543848,0,0,0,8,397433,0,0,0
1/22/2015,Z1F0CBSH,0,84992504,992,0,0,5,331420,0,0,0
1/22/2015,Z1F0CRT8,0,159070576,0,0,0,10,308581,0,0,0
1/22/2015,Z1F0E1CS,0,8589296,0,0,0,10,311673,0,0,13
1/22/2015,Z1F0EWVK,0,152180960,0,0,0,36,291500,0,0,0
1/22/2015,Z1F0FAZJ,0,87319488,0,0,0,5,280143,0,0,18
1/22/2015,Z1F0FSBY,0,44725968,1984,0,0,6,204832,0,0,0
1/22/2015,Z1F0G55J,0,152032040,0,0,0,39,271401,0,0,0
1/22/2015,Z1F0GB8A,0,22680184,0,0,0,7,224823,0,0,0
1/22/2015,Z1F0GE1M,0,206214704,0,0,0,8,219972,0,0,0
1/22/2015,Z1F0K451,0,43008856,0,0,0,7,296080,0,0,0
1/22/2015,Z1F0KJDS,0,72695472,0,0,0,9,223116,0,0,0
1/22/2015,Z1F0KKN4,0,96770000,0,0,0,7,220179,0,0,0
1/22/2015,Z1F0KQWF,0,234819240,0,0,0,12,311700,0,0,0
1/22/2015,Z1F0KSLS,0,33588360,0,0,0,66,240970,0,0,0
1/22/2015,Z1F0L2VS,0,236727744,0,2,0,94,238354,0,0,0
1/22/2015,Z1F0L3BL,0,59760696,0,0,0,6,305443,0,0,0
1/22/2015,Z1F0L4T5,0,136277576,0,0,0,11,332085,0,0,0
1/22/2015,Z1F0L613,0,56915000,0,0,0,60,235459,0,0,0
1/22/2015,Z1F0L6BY,0,63103776,0,0,0,60,236128,0,0,0
1/22/2015,Z1F0L6DJ,0,17145016,0,0,0,63,236894,0,0,0
1/22/2015,Z1F0L7PX,0,106547784,0,0,0,11,307565,0,0,1
1/22/2015,Z1F0LB4J,0,179168192,0,0,0,7,306094,0,0,0
1/22/2015,Z1F0LBBG,0,59150856,0,0,0,6,316025,0,0,0
1/22/2015,Z1F0LH2M,0,1429128,0,0,0,9,446695,0,0,0
1/22/2015,Z1F0LH7B,0,243781176,0,0,0,11,452839,0,0,0
1/22/2015,Z1F0LH7E,0,211284936,0,0,0,5,219237,0,0,0
1/22/2015,Z1F0LKEE,0,82322424,0,0,0,11,465555,0,0,0
1/22/2015,Z1F0LKMJ,0,74851792,0,0,0,11,464868,0,0,0
1/22/2015,Z1F0LKWC,0,48887640,0,0,0,10,455870,0,0,0
1/22/2015,Z1F0LKX4,0,41543200,0,0,0,11,456362,0,0,0
1/22/2015,Z1F0LL7D,0,191907376,0,0,0,8,304149,0,0,10
1/22/2015,Z1F0LLED,0,59414440,0,0,0,7,304733,0,0,1
1/22/2015,Z1F0LLFY,0,222262400,0,0,0,58,236595,0,0,2
1/22/2015,Z1F0LLKC,0,217695424,0,1,0,78,237642,0,0,104
1/22/2015,Z1F0LLKR,0,93996184,0,0,0,10,461502,0,0,1
1/22/2015,Z1F0LLPJ,0,34627352,0,0,0,9,467891,0,0,0
1/22/2015,Z1F0LLPS,0,43345568,0,0,0,10,463729,0,0,0
1/22/2015,Z1F0LM11,0,6180976,0,0,0,8,305390,0,0,2
1/22/2015,Z1F0LM6T,0,164955336,0,0,0,11,467969,0,0,0
1/22/2015,Z1F0LNQB,0,218187736,0,0,0,10,457031,0,0,0
1/22/2015,Z1F0LQGS,0,9533984,0,0,0,7,308868,0,0,0
1/22/2015,Z1F0LRLQ,0,188355656,0,0,0,12,308807,0,0,5
1/22/2015,Z1F0LSHN,0,9367216,0,0,0,12,311356,0,0,0
1/22/2015,Z1F0LSNZ,0,126980240,0,318,0,6,309603,0,0,18
1/22/2015,Z1F0LSPT,0,102307936,0,0,0,7,308332,0,0,0
1/22/2015,Z1F0LSQ4,0,140183440,0,0,0,7,317487,0,0,0
1/22/2015,Z1F0LSXW,0,77870640,0,0,0,7,304041,0,0,0
1/22/2015,Z1F0LT0S,0,193449360,0,0,0,6,318819,0,0,0
1/22/2015,Z1F0LT3Y,0,136914824,0,0,0,10,453682,0,0,0
1/22/2015,Z1F0LV8X,0,183655568,0,0,0,7,319893,0,0,1
1/22/2015,Z1F0LV93,0,98036104,0,0,0,10,465252,0,0,0
1/22/2015,Z1F0LVEM,0,62933624,0,0,6,57,236383,0,0,1
1/22/2015,Z1F0LVGY,0,68460512,0,0,0,7,320221,0,0,0
1/22/2015,Z1F0LVL5,0,40151112,0,0,0,11,465807,0,0,0
1/22/2015,Z1F0M0XP,0,68348480,0,0,0,10,312684,0,0,3
1/22/2015,Z1F0MA1S,0,142690232,0,0,0,8,219567,0,0,0
1/22/2015,Z1F0MBGF,0,85078096,0,0,0,57,236195,0,0,0
1/22/2015,Z1F0MCCA,0,43172528,0,0,0,12,326063,0,0,0
1/22/2015,Z1F0MM43,0,59160936,0,0,0,16,270645,0,0,0
1/22/2015,Z1F0MP8Q,0,7403432,0,0,1,7,261917,0,0,0
1/22/2015,Z1F0MR6M,0,117107496,0,0,0,13,308878,0,0,0
1/22/2015,Z1F0MRPJ,0,135920904,0,0,0,9,222557,0,0,0
1/22/2015,Z1F0MSSJ,0,214073464,0,0,0,11,310327,0,0,3
1/22/2015,Z1F0MTFT,0,83171320,0,0,0,12,269475,0,0,0
1/22/2015,Z1F0MWE7,0,74064048,0,0,0,13,311314,0,0,0
1/22/2015,Z1F0MXFY,0,125409520,0,0,0,10,237502,0,0,0
1/22/2015,Z1F0MYCF,0,48683184,0,0,0,10,312177,0,0,0
1/22/2015,Z1F0MYEL,0,23212944,0,3,0,37,273668,0,0,3
1/22/2015,Z1F0N5AD,0,219739712,0,0,0,68,236041,0,0,0
1/22/2015,Z1F0N7VR,0,94221480,0,0,0,9,236036,0,0,0
1/22/2015,Z1F0P16F,0,185867328,1072,0,0,7,289606,0,0,2
1/22/2015,Z1F0P5D9,0,159073152,0,0,0,31,269864,0,0,2
1/22/2015,Z1F0PSHD,0,116777312,0,0,0,37,268465,0,0,1
1/22/2015,Z1F0Q8RT,0,845208,0,0,4,9,205188,0,0,0
1/22/2015,Z1F0Q9H0,0,76202576,0,0,0,32,271637,0,0,0
1/22/2015,Z1F0QGSE,0,76242048,0,0,0,32,271065,0,0,0
1/22/2015,Z1F0QGWP,0,129141048,0,0,0,12,269801,0,0,1
1/22/2015,Z1F0QH0C,0,163016960,0,1,0,8,222904,0,0,0
1/22/2015,Z1F0QH7R,0,202254040,0,0,0,12,311332,0,0,0
1/22/2015,Z1F0QK05,0,18065248,0,0,0,9,220201,0,0,0
1/22/2015,Z1F0QKGH,0,75915336,0,0,0,14,271251,0,0,0
1/22/2015,Z1F0QKMV,0,111958560,0,0,0,10,310948,0,0,0
1/22/2015,Z1F0QL3N,0,64334304,0,0,0,10,224763,0,0,0
1/22/2015,Z1F0QLC1,0,236113664,0,0,0,8,220719,0,0,0
1/22/2015,Z1F0QLC7,0,69818056,0,0,0,64,198672,0,0,0
1/22/2015,Z1F0QQ5F,0,193566496,0,0,0,12,308933,0,0,0
1/22/2015,Z1F0QZJB,0,232811576,0,0,6,10,309854,0,0,0
1/22/2015,Z1F0R8QZ,0,114834960,0,15,0,95,240187,0,0,155
1/22/2015,Z1F0RGQV,0,28162120,0,0,0,89,231023,0,0,0
1/22/2015,Z1F0VJ8V,0,33065128,0,0,0,15,41,0,0,0
1/22/2015,Z1F0VNSW,0,167095376,0,0,0,5,208132,0,0,0
1/22/2015,Z1F0W23J,0,46840488,0,0,0,8,426822,0,0,10
1/22/2015,Z1F0WPTF,0,46312304,0,0,0,10,35,0,0,0
1/22/2015,Z1F0ZCPW,0,67913056,0,0,0,8,186890,0,0,1
1/22/2015,Z1F11B2R,0,150222200,0,0,0,6,347511,0,0,0
1/22/2015,Z1F11SL0,0,55670808,0,0,0,8,190119,0,0,0
1/22/2015,Z1F11SYE,0,156956096,0,0,2,7,199824,0,0,0
1/22/2015,Z1F130LH,0,3863896,56,0,0,24,254305,0,0,0
1/22/2015,Z1F1479Y,0,40640168,0,0,0,8,203734,0,0,0
1/22/2015,Z1F147WQ,0,237815784,0,0,0,8,169147,0,0,0
1/22/2015,Z1F148T1,0,135419184,0,0,0,8,198461,0,0,0
1/22/2015,Z1F14BGY,0,119454872,0,0,0,8,203326,0,0,0
1/22/2015,Z1F15HYM,0,169331360,0,0,0,8,233467,0,0,0
1/22/2015,Z1F1652D,0,150928264,0,0,0,8,208658,0,0,0
1/22/2015,Z1F1653X,0,53355904,0,0,0,8,191009,0,0,0
1/22/2015,Z1F16BR1,0,151513912,0,0,0,9,170134,0,0,8
1/22/2015,Z1F17XPD,0,143520400,0,1,0,3,216382,0,0,1
1/22/2015,Z1F17YTD,0,232581920,0,1,0,5,218579,0,0,8
1/22/2015,Z1F17ZCN,0,38538928,0,1,10,3,217167,0,0,0
1/22/2015,Z1F18YB3,0,1653296,0,0,0,8,247199,0,0,0
1/22/2015,Z1F18YST,0,202054784,0,0,0,8,227863,0,0,0
1/22/2015,Z1F1901P,0,145800248,0,0,0,8,239346,0,0,0
1/22/2015,Z1F19KMH,0,175779120,0,0,0,14,44,0,0,5
1/22/2015,Z1F19QH0,0,3846024,0,0,0,15,45,0,0,0
1/22/2015,Z1F19TP2,0,127455848,24,0,0,9,27,0,0,0
1/22/2015,Z1F19TVX,0,212443504,0,0,0,11,88840,8,8,0
1/22/2015,Z1F1A0LM,0,11806800,0,0,0,7,250224,0,0,0
1/22/2015,Z1F1A0RP,0,121744544,0,0,0,7,197764,0,0,0
1/22/2015,Z1F1A1HH,0,178376632,0,0,0,7,228051,0,0,0
1/22/2015,Z1F1A83K,0,202647680,0,0,0,11,27,0,0,0
1/22/2015,Z1F1AD0M,0,79690992,0,0,1,21,237199,0,0,0
1/22/2015,Z1F1AFF2,0,59163080,112,0,0,12,37,0,0,0
1/22/2015,Z1F1B6NP,0,82176360,0,0,0,11,29,0,0,1
1/22/2015,Z1F1B799,0,194522528,0,0,0,14,43,0,0,0
1/22/2015,Z1F1CZ35,0,10350672,0,0,0,8,230355,0,0,0
1/22/2015,Z1F1FZ9J,0,211729912,0,0,0,5,226845,0,0,0
1/22/2015,Z1F1Q9BD,0,14883312,0,0,0,7,242121,0,0,0
1/22/2015,Z1F1R76A,0,50014520,0,0,0,6,335318,0,0,12
1/22/2015,Z1F1RJFA,0,190743336,1576,1,0,4,332798,0,0,0
1/22/2015,Z1F1VMZB,0,131211800,0,0,0,5,214208,0,0,0
1/22/2015,Z1F1VQFY,0,65764832,0,0,0,6,243628,0,0,0
1/22/2015,Z1F26YZB,0,101467184,0,1,0,1,289551,0,0,0
1/22/2015,Z1F282ZV,0,58991280,0,1,0,1,190173,0,0,0
1/22/2015,Z1F2PBHX,0,133112960,0,0,0,5,157403,0,0,0
1/23/2015,S1F01E6Y,0,167515528,0,0,0,12,258165,0,0,0
1/23/2015,S1F01R2B,0,70633912,0,0,0,17,329763,0,0,3
1/23/2015,S1F01XDJ,0,170425888,0,0,0,8,422503,0,0,0
1/23/2015,S1F02A0J,0,200779056,0,1,0,15,326541,0,0,0
1/23/2015,S1F02L38,0,87451352,0,0,0,2,240350,0,0,8
1/23/2015,S1F03YZM,0,138997512,0,0,0,8,223354,0,0,0
1/23/2015,S1F044ET,0,193564160,0,0,0,5,255228,0,0,0
1/23/2015,S1F06ZX2,0,138067136,0,0,0,9,424074,0,0,0
1/23/2015,S1F09DZQ,0,30458824,160,0,2,7,397990,0,0,2
1/23/2015,S1F0AADQ,0,49024112,0,0,0,8,397729,0,0,1
1/23/2015,S1F0AEFT,0,119759952,0,0,0,10,408308,0,0,0
1/23/2015,S1F0BVK1,0,185844728,0,0,0,5,257622,0,0,0
1/23/2015,S1F0BWZ3,0,45454752,0,0,0,8,370253,0,0,2
1/23/2015,S1F0C95J,0,236048584,0,0,0,5,256368,0,0,0
1/23/2015,S1F0CE60,0,105549808,0,0,0,6,233745,0,0,0
1/23/2015,S1F0CVWK,0,30765768,1936,0,6,8,368213,0,0,0
1/23/2015,S1F0DKAN,0,237800352,0,0,0,6,277677,0,0,0
1/23/2015,S1F0DSTY,0,221258608,0,0,0,12,457752,0,0,0
1/23/2015,S1F0E9EP,0,9969624,0,0,0,9,220421,0,0,0
1/23/2015,S1F0EEP2,0,122587136,0,0,0,13,262604,0,0,0
1/23/2015,S1F0EGMT,0,112380632,0,0,0,10,219383,0,0,0
1/23/2015,S1F0EGSH,0,120813960,0,0,0,11,238001,0,0,0
1/23/2015,S1F0F4EB,0,194296488,0,0,0,10,224202,0,0,3
1/23/2015,S1F0F4G4,0,22919872,0,0,0,10,311595,0,0,2
1/23/2015,S1F0FGBQ,0,50753928,0,0,0,10,191162,0,0,0
1/23/2015,S1F0FP0C,0,85281576,0,0,0,10,223806,0,0,0
1/23/2015,S1F0FVBE,0,204217440,0,0,0,14,313605,0,0,0
1/23/2015,S1F0FW8K,0,25666960,0,0,0,92,236172,0,0,0
1/23/2015,S1F0FZ8F,0,192284152,0,0,0,8,219357,0,0,0
1/23/2015,S1F0G0XX,0,107824536,0,0,0,12,312371,0,0,0
1/23/2015,S1F0G9ZF,0,54754160,0,0,0,70,237150,0,0,0
1/23/2015,S1F0GCED,0,64600088,0,0,0,9,225083,0,0,0
1/23/2015,S1F0GGJD,0,27591256,0,0,0,62,208616,0,0,0
1/23/2015,S1F0GGPP,0,131691792,0,0,0,10,223579,0,0,0
1/23/2015,S1F0GHJ1,0,26416096,0,0,0,58,237077,0,0,0
1/23/2015,S1F0GJL9,0,7220680,0,0,0,63,239202,0,0,0
1/23/2015,S1F0GJW3,0,230777168,0,0,0,9,225380,0,0,0
1/23/2015,S1F0GKFX,0,107820832,0,0,0,65,240014,0,0,0
1/23/2015,S1F0GKL6,0,15269440,0,0,0,90,238395,0,0,0
1/23/2015,S1F0GPFZ,0,187675088,0,0,0,9,218884,0,0,0
1/23/2015,S1F0GPXY,0,227014304,0,0,0,9,220086,0,0,0
1/23/2015,S1F0GQCL,0,157806832,0,0,0,92,234142,0,0,0
1/23/2015,S1F0GRB1,0,148576424,0,0,0,67,238942,0,0,0
1/23/2015,S1F0GSD9,0,82901672,0,0,0,12,220745,0,0,0
1/23/2015,S1F0GSHB,0,111878536,0,0,0,91,241058,0,0,0
1/23/2015,S1F0GV0W,0,147058048,0,5,6,95,238713,0,0,0
1/23/2015,S1F0H6JG,0,19666952,0,0,0,8,216131,0,0,0
1/23/2015,S1F0H6JJ,0,76132056,0,0,0,35,272614,0,0,2
1/23/2015,S1F0J5JH,0,128160432,0,0,0,8,224287,0,0,0
1/23/2015,S1F0JD7P,0,210803280,0,0,0,58,241308,0,0,0
1/23/2015,S1F0JGJV,0,194115832,0,0,0,8,218495,0,0,0
1/23/2015,S1F0JMRJ,0,219691240,0,0,0,39,274988,0,0,14
1/23/2015,S1F0KY6R,0,164353128,0,0,0,14,310396,0,0,0
1/23/2015,S1F0KYCR,0,228437008,0,0,0,10,222797,0,0,0
1/23/2015,S1F0KZJJ,0,51722808,0,0,0,37,273302,0,0,0
1/23/2015,S1F0L0DW,0,239390832,0,0,0,7,306764,0,0,0
1/23/2015,S1F0LBMG,0,191306032,0,0,0,7,307818,0,0,7
1/23/2015,S1F0LBY2,0,68415040,0,0,0,12,465543,0,0,0
1/23/2015,S1F0LCKH,0,37418536,0,0,0,12,467551,0,0,0
1/23/2015,S1F0LCQX,0,82826944,0,0,0,7,304785,0,0,0
1/23/2015,S1F0LCTV,0,142442528,0,0,1,12,467947,8,8,0
1/23/2015,S1F0LCVC,0,2551064,0,0,0,8,218510,0,0,0
1/23/2015,S1F0LD15,0,97066800,0,0,0,6,308229,0,0,0
1/23/2015,S1F0LD2C,0,219418888,0,0,0,13,457382,0,0,0
1/23/2015,S1F0LD73,0,191852080,0,0,0,6,307272,0,0,0
1/23/2015,S1F0LR01,0,235937744,0,0,8,9,169543,0,0,0
1/23/2015,S1F0M2PQ,0,132143360,0,0,6,60,240639,0,0,0
1/23/2015,S1F0MBV5,0,123782104,0,0,0,4,361973,0,0,0
1/23/2015,S1F0P1K7,0,85626816,0,0,0,2,266795,0,0,0
1/23/2015,S1F0P2B4,0,113825896,0,0,0,4,273134,0,0,0
1/23/2015,S1F0PEVC,0,2064144,0,0,0,6,242027,0,0,1
1/23/2015,S1F0PF59,0,122199568,0,0,0,6,267746,0,0,0
1/23/2015,S1F0PF5Q,0,233977952,0,0,0,12,268042,0,0,98
1/23/2015,S1F0PGHQ,0,76677776,0,0,0,6,262591,0,0,0
1/23/2015,S1F0PGZ6,0,56143560,0,0,0,5,267488,0,0,2
1/23/2015,S1F0PJAJ,0,12985208,0,0,0,12,270337,0,0,0
1/23/2015,S1F0PJJW,0,83048080,0,0,0,6,262308,0,0,0
1/23/2015,S1F0PJZP,0,176577696,0,0,0,12,262295,0,0,0
1/23/2015,S1F0PK2J,0,209459432,0,0,0,6,272875,0,0,0
1/23/2015,S1F0PK70,0,129722280,0,0,0,7,236696,0,0,0
1/23/2015,S1F0PL0R,0,153258312,0,0,0,6,247160,0,0,0
1/23/2015,S1F0PL7D,0,102733288,0,0,0,6,262276,0,0,1
1/23/2015,S1F0PLEL,0,32766984,0,0,0,7,243998,0,0,0
1/23/2015,S1F0QF3R,0,6775640,0,0,0,12,220594,0,0,1
1/23/2015,S1F0QWWF,0,43297552,0,0,0,6,246499,0,0,0
1/23/2015,S1F0QWZP,0,112521992,0,0,0,12,226035,0,0,2
1/23/2015,S1F0QXVD,0,227666704,0,0,0,6,244358,0,0,0
1/23/2015,S1F0QXXH,0,213152960,0,0,0,13,242499,0,0,0
1/23/2015,S1F0QY0Q,0,193175712,0,0,0,5,228139,0,0,6
1/23/2015,S1F0QY1C,0,138651952,0,5,0,11,272792,0,0,2
1/23/2015,S1F0QY71,0,217607240,0,0,0,13,241832,0,0,0
1/23/2015,S1F0QYJX,0,169834808,0,2,0,5,272477,0,0,1
1/23/2015,S1F0QYLA,0,159827280,0,1,0,5,262150,0,0,0
1/23/2015,S1F0QYMX,0,7072264,0,0,0,5,272335,0,0,5
1/23/2015,S1F0QYND,0,212837040,3848,0,17,6,272222,0,0,2
1/23/2015,S1F0QYYB,0,242341568,0,0,0,11,268953,0,0,0
1/23/2015,S1F0QZYJ,0,225795176,0,0,0,11,272405,0,0,0
1/23/2015,S1F0R0PX,0,172933728,0,0,0,12,241758,0,0,0
1/23/2015,S1F0R12B,0,207988040,0,0,0,6,241857,0,0,0
1/23/2015,S1F0R15Y,0,21108064,0,0,0,6,246995,0,0,0
1/23/2015,S1F0R2KW,0,23402536,0,0,0,8,244112,0,0,0
1/23/2015,S1F0R2SV,0,184894216,0,0,0,13,244571,0,0,1
1/23/2015,S1F0R2VP,0,153662304,0,0,0,12,247696,0,0,0
1/23/2015,S1F0R37Q,0,141999872,0,0,0,7,210812,0,0,4
1/23/2015,S1F0R3FB,0,167365608,0,0,12,6,246331,0,0,0
1/23/2015,S1F0R3LG,0,115416080,0,0,0,6,241138,0,0,0
1/23/2015,S1F0RM77,0,224337464,0,0,0,11,219064,0,0,0
1/23/2015,S1F0RQLR,0,103649640,0,0,0,7,270910,0,0,0
1/23/2015,S1F0RR2E,0,32972376,0,0,0,8,272060,0,0,0
1/23/2015,S1F0RR35,0,191900072,152,0,0,12,280596,0,0,0
1/23/2015,S1F0RR5M,0,9854992,0,0,6,10,193540,0,0,0
1/23/2015,S1F0RR7L,0,125077888,0,0,0,13,270098,0,0,0
1/23/2015,S1F0RREN,0,164053928,0,0,0,11,218960,0,0,1
1/23/2015,S1F0RS3B,0,854208,0,0,0,7,270760,0,0,0
1/23/2015,S1F0RS72,0,227858544,0,0,0,8,280753,0,0,15
1/23/2015,S1F0RS81,0,93327408,0,0,0,13,271068,0,0,0
1/23/2015,S1F0RSDT,0,182963720,0,0,0,8,194458,0,0,3
1/23/2015,S1F0RSER,0,132040184,0,0,0,7,317879,0,0,0
1/23/2015,S1F0RSFT,0,39756904,0,0,0,12,197039,0,0,0
1/23/2015,S1F0RSG7,0,106162008,0,406,0,12,324004,0,0,2637
1/23/2015,S1F0RSMR,0,101732832,0,0,0,9,270838,0,0,26
1/23/2015,S1F0RSWJ,0,157457288,0,0,0,12,273255,0,0,0
1/23/2015,S1F0RSXC,0,212824464,0,0,0,8,141203,0,0,1
1/23/2015,S1F0RSZP,0,21605296,0,0,0,13,271681,0,0,0
1/23/2015,S1F0RSZZ,0,158587240,0,0,0,12,194618,0,0,0
1/23/2015,S1F0RVG8,0,57005032,0,0,6,6,317345,0,0,8
1/23/2015,S1F0S0NC,0,184368096,0,0,0,7,193019,0,0,2
1/23/2015,S1F0S33G,0,118321648,32,0,6,11,182132,0,0,7
1/23/2015,S1F0S34C,0,43150008,0,1331,0,13,222513,0,0,34
1/23/2015,S1F0S351,0,17487696,0,0,0,8,272186,0,0,0
1/23/2015,S1F0S382,0,95590392,0,0,0,13,270979,0,0,0
1/23/2015,S1F0S387,0,148883456,0,2,0,12,270749,0,0,34
1/23/2015,S1F0S3A3,0,64019984,0,0,0,6,191243,0,0,1
1/23/2015,S1F0S3DF,0,237368384,0,0,0,8,190882,0,0,2
1/23/2015,S1F0S49E,0,66199568,0,0,0,8,271305,0,0,0
1/23/2015,S1F0S4CA,0,74736656,712,0,69,12,207195,0,0,0
1/23/2015,S1F0S4EG,0,175872200,0,0,0,6,261737,0,0,0
1/23/2015,S1F0S4G4,0,71076648,0,0,0,7,192396,0,0,0
1/23/2015,S1F0S4MG,0,107159344,0,0,0,13,264883,0,0,0
1/23/2015,S1F0S4T6,0,40314168,0,0,0,9,271410,0,0,0
1/23/2015,S1F0S4WV,0,76498296,0,0,0,10,193835,0,0,0
1/23/2015,S1F0S4Y9,0,163495760,0,0,76,10,184060,16,16,0
1/23/2015,S1F0S517,0,101901096,0,0,0,8,236662,0,0,0
1/23/2015,S1F0S52H,0,96999240,0,0,0,12,280551,0,0,0
1/23/2015,S1F0S58D,0,102584704,0,0,0,12,218079,0,0,0
1/23/2015,S1F0S5B2,0,113631272,0,0,0,8,316840,0,0,1
1/23/2015,S1F0S5CE,0,25763112,0,0,6,9,280559,0,0,0
1/23/2015,S1F0S5NE,0,66227376,0,0,2,7,322622,0,0,0
1/23/2015,S1F0S5VX,0,144199016,0,0,0,8,190810,0,0,1
1/23/2015,S1F0S5WJ,0,25222864,0,0,0,8,141568,0,0,3
